l33_x,l33_y,l33_z,l133_x,l133_y,l133_z,l160_x,l160_y,l160_z,l158_x,l158_y,l158_z,l144_x,l144_y,l144_z,l263_x,l263_y,l263_z,l362_x,l362_y,l362_z,l385_x,l385_y,l385_z,l387_x,l387_y,l387_z,l373_x,l373_y,l373_z,l1_x,l1_y,l1_z,l2_x,l2_y,l2_z,l4_x,l4_y,l4_z,l5_x,l5_y,l5_z,l61_x,l61_y,l61_z,l291_x,l291_y,l291_z,l17_x,l17_y,l17_z,l152_x,l152_y,l152_z,l234_x,l234_y,l234_z,l454_x,l454_y,l454_z,l10_x,l10_y,l10_z,GT_yaw,GT_pitch,GT_roll
-0.4357173287557718,0.16896837813126284,0.29087980698485283,-0.16526459789624232,0.10249342959152496,0.13227150105347457,-0.41483559625955474,0.0973435758608694,0.19163867286310735,-0.30939927398631606,0.050453604920237295,0.13380916396868672,-0.3601260241370399,0.20618950822229629,0.20166076804371683,0.4357173287557718,-0.16896837813126284,-0.07851343296202902,0.12941395881120427,-0.008872752940596756,-0.033884239857805316,0.21420595741699144,-0.15688566246675845,-0.10382113370154329,0.33383380042028304,-0.1991162022296844,-0.12393171931912615,0.3557704714953002,-0.07357053022275577,-0.10747439904371464,-0.019592065318780418,0.4790783895871375,-0.3445118968151486,0.056058799969486275,0.5325741152645335,-0.17639204976241307,-0.04715876824224259,0.41570702841551815,-0.3652629234220716,-0.0640885311934877,0.327014520683237,-0.3403487251360063,0.019620892682835255,0.8340097108093621,0.12653476626555804,0.4672535120610492,0.6670440006305369,-0.08950332201682551,0.2129766251977935,0.860247138710147,-0.11319274447491232,0.3883470605760112,1.2246576596101717,0.06147576841283795,-0.40042024653339003,0.37996895899590083,0.9782690473807722,0.9604473038425742,-0.12897410326668987,0.40087156750678987,-0.2890790794824729,-0.4906188649161972,-0.09029198717738667,0.34346702694892883,-0.15810243785381317,-0.3815295100212097
-0.467598356292095,0.0016747321278841813,0.370174241968455,-0.1871445375877297,0.022545710416175698,0.19843727832161825,-0.42100919090554545,-0.055787403970426606,0.27503789025055847,-0.30459382397685836,-0.05948623965055199,0.21384689836162893,-0.4047976918331663,0.05355843474401997,0.2740277886626595,0.467598356292095,-0.0016747321278841813,-0.05688869683912266,0.13043140164771286,0.028882479383869418,0.005746588761305062,0.24623293884107278,-0.06661817388788406,-0.06133704819860879,0.37257342106522007,-0.0599747458149165,-0.08987731750503333,0.3569639866582409,0.055357467393307894,-0.08362826704443876,-0.19566948168066978,0.4049647046736532,-0.3313758547351553,-0.1428064648742975,0.5006029581110758,-0.1914833706926804,-0.19905743817609092,0.33235938900482215,-0.34409242469261303,-0.18107772582238504,0.24747747862944855,-0.3074485158897141,-0.2973233944054931,0.788434370828099,0.07974105437171018,0.16873693475602286,0.7851785156069679,-0.17627784903966598,-0.13727662624616924,0.8655743536666591,-0.18187659964667433,-0.11439995929769632,1.2947282978728265,-0.08476908719120853,-0.5156361598540167,0.25884662837726585,1.0119281789457706,0.9758176626066319,0.24310036109178668,0.3396058728224499,-0.099629041885413,-0.6021899889709875,0.07470349440319479,0.44219136238098145,0.032105639576911926,0.003890732303261757
-0.46779679593645457,-0.010899828680952885,0.10703088217310588,-0.17252768988951106,0.03610512254143797,0.03205501334210228,-0.41078110745575136,-0.05595173011435655,0.02585755829864608,-0.29557456982202496,-0.058359497199997126,-0.001415931287155845,-0.39083025430879703,0.049088281627665376,0.04649356884073566,0.46779679593645457,0.010899828680952885,0.031854318872296165,0.15538261321905572,0.042293241005028,-0.0024415489858116445,0.2845961089891705,-0.046995043149631134,-0.050734833354720496,0.4034162472444009,-0.03864243240816038,-0.038677206186127244,0.37746531820623247,0.065888156826971,-0.01655328836788888,-0.05896599773892704,0.47739213197406427,-0.342210260875315,-0.046035014142232177,0.539531137311776,-0.16349407042898248,-0.05907878112034084,0.40766459695270296,-0.3709890487436331,-0.054117577198485964,0.3110176714834255,-0.3544642016171816,-0.26782627422323213,0.7787527000726758,0.08605829854969174,0.2227480215324888,0.7847597326958277,0.03982653603844007,-0.04135018220735579,0.910935455519825,-0.06720125974364989,-0.038296282291746434,1.243068600319589,0.15260636332640584,-0.6923323813618374,0.1613353622520878,0.7347375098055297,0.7656617116414145,0.19993426238312303,0.6177378745148678,-0.014287019299394422,-0.5665350625932378,-0.18768600033721308,0.07085586339235306,-0.11301228404045105,0.006496611982584
-0.2759500900040633,0.40736115915182297,-0.3147621568073693,0.023667258095995427,0.1252761293694477,-0.19546031248880716,-0.18995494329445278,0.29490222648385583,-0.3480550044869434,-0.07827891017136607,0.17402574316884012,-0.3028901175854547,-0.10395587763376438,0.32660333428954547,-0.3125770521134629,0.2759500900040633,-0.40736115915182297,0.3100313593868548,0.1878502884314808,-0.1283142071255194,0.08961988142199845,0.2154781809941135,-0.24490300169303314,0.10010379365863142,0.27771148037943927,-0.3728909561413174,0.18689653597966446,0.3016876230740292,-0.27631446338723803,0.21290810615710595,0.7549250032815146,0.2859313911982638,-0.35335861450108835,0.7104349330355192,0.40667178003039245,-0.15054099463256063,0.7078095920816063,0.22367279676507157,-0.3713550167867581,0.5933847710456528,0.16186452543755797,-0.3723351108245128,0.717756958722155,0.8841339781917744,-0.026657620952686166,0.995957595449772,0.5459032051211707,0.3619091422835757,1.0452897078866523,0.7524657724130626,0.02542919957386673,1.0346169790284123,1.1280722944501547,0.29319209420723735,-0.6151465282470895,0.9749478315199424,0.14798070603986407,0.21531465385368115,-0.17720846584651434,1.123875454114004,-0.3342813610547804,-0.5875073241665728,-0.3386543092549942,-1.7969743013381958,-5.235993385314941,5.194028377532959
-0.4380509335897016,-0.16322610344367128,-0.2540244671467796,-0.09015377745894454,0.020848778364267184,-0.13644432616260532,-0.3120373971137654,-0.17939179559180474,-0.2839862536300604,-0.1727587897892082,-0.1329369672717333,-0.23627101309400977,-0.34416127738897656,-0.04201714517547135,-0.2577019181857402,0.4380509335897016,0.16322610344367128,0.38747407955343344,0.19611092139195105,0.12093990188856668,0.1520965668130421,0.3347109744404002,0.07047422512005655,0.17523539866227575,0.433629377700624,0.10752336923183052,0.26503617401674767,0.3694278486160328,0.21832352799823523,0.2782330064154392,0.11579933919077887,0.6768165643254457,-0.34056362266640317,-0.02811007516326002,0.6974656335088263,-0.16193157200272737,0.15939453631912406,0.6108117392858501,-0.3670928236070729,0.17334299962050972,0.5003706807424124,-0.35063351461308345,-0.5380260752680354,0.8323247008512462,-0.12366653361990605,-0.07296427337272617,0.9550735432342501,0.2431394600280099,-0.24023993067809005,1.0582559928546154,-0.05770164873656533,-0.5410285670649315,1.3353026212364583,0.17326852865828982,-1.1775564248255268,-0.26687328681067574,0.17029595628023275,0.25625698328782476,0.23185590810714116,1.1665876063757137,0.42392238260164833,-0.4639335659777163,-0.19318466447584756,-0.4928051829338074,-0.4513125419616699,0.5055947303771973
-0.4686232923105981,-0.0307302668080049,0.07822410339560462,-0.1597227599562524,0.010469064843373588,0.03524074985544481,-0.40230201113447317,-0.0671062144400091,0.005808681994906169,-0.2878231113877166,-0.06500329473100447,-0.008586805643506435,-0.3892657223158218,0.022126091010089454,0.023343130509013314,0.4686232923105981,0.0307302668080049,0.13140764751270995,0.16703634923892396,0.034004309337991256,0.059525264114309445,0.29393688265011747,-0.024550337169465534,0.025642668067095763,0.40655218862082826,-0.011759153178074236,0.05153524217643681,0.3874645007437861,0.07250150972299026,0.06794574206417242,0.005331129629015515,0.39676463476056806,-0.34783137399318326,-0.002443276656126761,0.46284429837323543,-0.17840321014824628,0.009470013582017132,0.332066525430335,-0.3710529889268221,0.012382775582066463,0.25020948401415766,-0.3471938523520354,-0.2717529030609069,0.6905779686359691,0.007601968095773484,0.22069079228724325,0.7183605011697912,0.0378865151069883,-0.024919787860311224,0.7990860749362265,-0.11714259638422726,-0.04604862105899978,1.1439868271568863,0.0694810971348097,-0.7418513079599545,0.16459994747429355,0.6595844632289313,0.6627311708120727,0.24578305025161432,0.7410268689789936,0.040551896217420745,-0.5169236894249142,-0.10286327238318156,-0.04449127987027168,-0.009482108056545258,0.05780135467648506
-0.4675703267548409,-0.010988104073336006,0.05817660860778421,-0.17443101348165066,0.01708975022379745,-0.005113242164853929,-0.40699140725046107,-0.05523116332420596,-0.02313360069514519,-0.2971556518821306,-0.06083448486358367,-0.04635451839471153,-0.38696135622551125,0.035746578232952644,0.001099329259850531,0.4675703267548409,0.010988104073336006,0.038230519363937204,0.17714507305341343,0.02361214195836572,-0.01464197561624824,0.3008992111252831,-0.047332579041709975,-0.05990616387981444,0.40769230963174885,-0.03507620635390815,-0.04038555291191137,0.3857276084220926,0.049522423394103655,-0.015877849071086404,-0.0031253861711349647,0.4721169124452957,-0.33544786153617245,-0.00113227332255833,0.5166697310167984,-0.15343163061021078,-0.003562092990457138,0.40429372650436984,-0.3681612946898742,-0.0030095744179445536,0.3089962436723606,-0.3567235616925431,-0.2616333661231052,0.6674230408384575,0.10179833385887775,0.2684385129954709,0.6667465442993885,0.09081788561057236,0.0009480695324277488,0.803332587505604,-0.049814203125649284,0.010810999320961088,1.1369199907614576,0.18446173343543834,-0.7092881080369389,0.1347973640854261,0.6791953333896265,0.7265519470820386,0.1521214289541,0.6479696822335411,0.004492391729025941,-0.5759754636191169,-0.247845735631301,0.004068916663527489,-0.19455337524414062,0.004039129242300987
-0.4684094505283827,-0.03543802157045071,0.10573657164505143,-0.17284609726373523,0.006359876581001216,0.045349909425620095,-0.40214467751223265,-0.07732815390860592,0.0306295047943432,-0.29034564336232194,-0.07645829768591136,0.009909473055731425,-0.3948491729492092,0.015090061957673663,0.04484987523322713,0.4684094505283827,0.03543802157045071,0.09532642702712867,0.17078334555967817,0.030651726096169483,0.04089275754847947,0.29788842338779276,-0.033628913879827686,0.0031429107938966217,0.4070521950604668,-0.015284192960163435,0.021763361491232848,0.38641281933874866,0.06963296786986821,0.03604613583772389,-0.05012873146021979,0.4446973587582065,-0.34759312464503467,-0.0509186513877715,0.5043223683577521,-0.17992098094624254,-0.044844590982947255,0.37340121085739225,-0.3716585337417162,-0.035967050512755984,0.28248223973545394,-0.3482461481770241,-0.34743783631343333,0.6729031834994764,0.0532483263575893,0.2328824274149362,0.7142467184788115,0.04810374155767574,-0.071884799656667,0.8196091240280715,-0.13257729643937452,-0.09435656122089042,1.21284101443448,0.039803107396124235,-0.712558174046522,0.14413579099506668,0.6928744103806118,0.7119294443404947,0.2535988845641135,0.6751806541941267,0.045935370043316825,-0.579725682631943,-0.10258601241357439,0.013925855979323387,-0.11178112030029297,0.08150149136781693
-0.4680907460016106,0.06702566553478065,0.07763232234434854,-0.17523419001746737,0.04958657012640568,0.03049800279566405,-0.4132226428057803,0.014294206094558587,0.00708239069110858,-0.30436529407145674,-0.007520424365051185,-0.009208189051325059,-0.376672492675662,0.09733183639620528,0.02331691981634267,0.4680907460016106,-0.06702566553478065,0.09990174821280584,0.18896589328587918,-0.006159448353120942,0.041287621447578055,0.29364249560050515,-0.09823632661656995,0.005760354956848829,0.4040950944338424,-0.10404455231379392,0.02658400406972556,0.39222137503547744,-0.012500115157352661,0.041986777286382344,0.08270157986136535,0.44406050087530013,-0.3380731275044534,0.08448285451705746,0.49334890398178144,-0.1665549994644438,0.0745055678332808,0.37865449291682785,-0.36320173266836603,0.06095951217209115,0.2883081896072001,-0.34262566388475674,-0.15838605711918896,0.7082285645896815,0.033527224579834716,0.3363781978335924,0.6536270588968114,0.04476281861230263,0.11011711381724033,0.7998546113034093,-0.11284900788301043,0.1488675179237156,1.160364736379146,0.08915244548320896,-0.6906628141639936,0.24369301738505753,0.654770440835099,0.7163509772364257,0.05007160983928513,0.6902538711226024,-0.05892464476968084,-0.5158746495906799,-0.1224567545232486,-0.025811972096562386,-0.1921604424715042,-0.13474902510643005
-0.46843315099850447,0.011528669020741143,0.03237877695690972,-0.17268415016478958,0.038552852745943694,0.00133326893942698,-0.39523928056447816,-0.021041611896008797,-0.033884289048510624,-0.28905566131531074,-0.020921329594907296,-0.04489824293005953,-0.3773812542492822,0.04815662491019479,-0.017576635740903276,0.46843315099850447,-0.011528669020741143,0.12790335112055085,0.1957915583268726,0.029238290158748657,0.04541526799298442,0.3071108327922647,-0.04038007961386159,0.01747051285661539,0.4101135267326815,-0.04065313753911097,0.048237332695316285,0.39803741172541046,0.03115121579095846,0.06258595839030423,0.08795743028249568,0.4596779106124031,-0.3249361520125521,0.07082508818200216,0.5064679157603198,-0.1605460888223541,0.08786945128500753,0.3940341773202669,-0.3513503971101904,0.07978773477924463,0.3062035850093119,-0.33310758144312946,-0.21362801743642076,0.6785861880535766,0.020110432056183264,0.2811615889996549,0.6567801279785294,0.07970057524056137,0.06408566895109075,0.8030145231641351,-0.10017486036686059,0.052065419657127514,1.1305829431250225,0.09619679166037759,-0.7873834295942141,0.170994687385811,0.5759482839196994,0.6463000811989077,0.14136305700071147,0.7266563541217474,0.0348300870239373,-0.5465455794465305,-0.1443265882018729,-0.09799320250749588,-0.22203585505485535,-0.04422760754823685
-0.4615161031529763,0.023760067134071975,0.1020699459948718,-0.1768586185886645,0.02656462176255575,0.050454763441851874,-0.39670666693287937,-0.017231723537259387,0.030079938508135104,-0.2965454309544197,-0.02482293484590954,0.01276833514222029,-0.3858428659289379,0.052748610279104505,0.04079910501163308,0.4615161031529763,-0.023760067134071975,0.12900980152386116,0.17963450426547128,0.00797915609938015,0.06312760055030327,0.2938897047428632,-0.058216202663867754,0.0306905577162163,0.39534700822800967,-0.0587045368877352,0.05378190712174166,0.3874134049763445,0.013579222129979784,0.0634251190901376,0.02564240508210002,0.3736646223519663,-0.358025083882675,0.02238338022636057,0.4325916322288058,-0.19670477254047583,0.022973114030991663,0.3086261231320608,-0.3780925082668928,0.018732033273510914,0.2312722888716275,-0.3496759732407649,-0.2559005538392873,0.6281550582073416,0.023992634083458954,0.2938327516576525,0.6043619448152124,0.04283365356730115,0.02717802188300075,0.7707144027618794,-0.127412589768896,0.04005711550348579,1.134351385833061,0.028565053784705502,-0.722509677016777,0.22293154802433449,0.6609531085621265,0.7083280701857047,0.16818231632040032,0.7039054033668469,-0.015227302033264483,-0.5284460797518136,-0.05254332182521263,-0.014643408358097076,-0.10246188193559647,-0.0373292900621891
